record_date,record_month,power_station_code,gc,gc_unit,gc_avg,gc_unit_city_avg,gc_unit_weather_avg,gc_unit_weather_city_avg,weather,weather_mapping,max_temp,min_temp,daylength,power_station_name,install_date,install_month,city,provider,size,electricity_price,power_money,dt
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-02,2019-12,liuwei,79.6,4.16,3.43,3.37,4.49,4.42,晴,晴,7,-4,9.98,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,67.66,2021-09-01
2019-12-03,2019-12,liuwei,86.3,4.51,3.43,3.37,4.49,4.42,晴,晴,9,-2,9.97,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,73.35,2021-09-01
2019-12-04,2019-12,liuwei,80.2,4.19,3.43,3.37,4.49,4.42,晴,晴,12,-2,9.95,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.17,2021-09-01
2019-12-05,2019-12,liuwei,81.3,4.25,3.43,3.37,4.49,4.42,晴,晴,11,-3,9.93,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,69.1,2021-09-01
2019-12-06,2019-12,liuwei,68.4,3.57,3.43,3.37,4.49,4.42,晴,晴,6,-4,9.92,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,58.14,2021-09-01
2019-12-07,2019-12,liuwei,65.4,3.42,3.43,3.37,4.49,4.42,晴,晴,10,-3,9.9,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,55.59,2021-09-01
2019-12-08,2019-12,liuwei,55.1,2.88,3.43,3.37,3.68,3.66,多云,多云,13,0,9.88,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,46.84,2021-09-01
2019-12-09,2019-12,liuwei,63.3,3.31,3.43,3.37,4.49,4.42,晴,晴,13,1,9.88,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,53.81,2021-09-01
2019-12-10,2019-12,liuwei,62.1,3.24,3.43,3.37,4.49,4.42,晴,晴,16,-2,9.87,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,52.79,2021-09-01
2019-12-11,2019-12,liuwei,72.5,3.79,3.43,3.37,4.49,4.42,晴,晴,13,-2,9.87,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,61.63,2021-09-01
2019-12-12,2019-12,liuwei,69.6,3.64,3.43,3.37,4.49,4.42,晴,晴,11,-1,9.85,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,59.16,2021-09-01
2019-12-13,2019-12,liuwei,38.3,2.0,3.43,3.37,3.68,3.66,多云,多云,12,2,9.83,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,32.56,2021-09-01
2019-12-14,2019-12,liuwei,38.2,2.0,3.43,3.37,3.68,3.66,多云,多云,9,2,9.83,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,32.47,2021-09-01
2019-12-15,2019-12,liuwei,9.4,0.49,3.43,3.37,3.68,3.66,多云,多云,9,6,9.83,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,7.99,2021-09-01
2019-12-16,2019-12,liuwei,1.8,0.09,3.43,3.37,2.23,2.09,小雨,雨,11,5,9.82,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,1.53,2021-09-01
2019-12-17,2019-12,liuwei,46.8,2.45,3.43,3.37,3.68,3.66,多云,多云,10,0,9.82,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,39.78,2021-09-01
2019-12-18,2019-12,liuwei,31.5,1.65,3.43,3.37,2.73,2.59,阴,阴,7,-2,9.82,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,26.78,2021-09-01
2019-12-19,2019-12,liuwei,61.2,3.2,3.43,3.37,3.68,3.66,多云,多云,8,-3,9.82,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,52.02,2021-09-01
2019-12-20,2019-12,liuwei,48.2,2.52,3.43,3.37,4.49,4.42,晴,晴,8,-1,9.82,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,40.97,2021-09-01
